record_id,state,district,year,population,gdp_million,unemployment_rate,literacy_rate,public_health_expenditure_million,crime_rate_per_100k
333,Gujarat,District_123,2015,2215000,75648.77,10.91,64.75,76.12,1353.97
334,Nagaland,District_144,2012,941402,67626.89,17.97,86.45,8648.06,1456.97
335,Haryana,District_257,2024,710443,35219.5,7.83,76.44,8740.73,900.08
336,Andhra Pradesh,District_144,2013,2650295,38564.8,11.48,73.57,1434.07,491.24
337,Karnataka,District_259,2014,2136910,71950.3,8.75,59.38,2977.21,845.65
338,West Bengal,District_47,2024,254416,47311.72,2.76,73.11,8505.98,5.27
339,Tripura,District_13,2012,2363424,70462.56,18.6,76.94,837.76,1378.94
340,Tripura,District_208,2013,634382,39352.21,11.8,50.75,8630.94,1177.17
341,Nagaland,District_235,2014,2893967,16015.81,20.41,84.15,5746.87,250.49
342,Tamil Nadu,District_149,2011,2162264,58076.9,17.52,63.58,6572.81,914.44
343,Jammu & Kashmir,District_155,2019,2181638,42116.2,1.92,84.54,5948.23,31.88
344,Jharkhand,District_166,2018,602816,53478.48,12.75,50.66,5825.37,324.85
345,Assam,District_90,2019,1910286,12586.9,24.78,79.39,1850.69,255.85
346,Gujarat,District_186,2017,2620100,51811.67,8.04,41.61,2360.66,235.07
347,West Bengal,District_174,2021,18369,30586.75,12.58,49.54,5800.58,828.6
348,Meghalaya,District_217,2015,1114004,26566.5,16.47,93.47,4014.11,1446.68
349,Uttar Pradesh,District_264,2019,2762556,53721.33,5.46,67.69,5412.94,196.38
350,Meghalaya,District_97,2020,70123,47383.21,17.71,70.47,2533.73,1309.35
351,Tripura,District_117,2012,998328,51932.1,16.66,94.45,4638.28,124.3
352,Punjab,District_199,2020,882346,77226.99,9.69,69.1,1434.13,125.18
353,West Bengal,District_21,2011,143333,56098.71,7.47,79.28,384.05,942.49
354,Mizoram,District_200,2016,1333784,51275.51,23.02,53.32,9511.17,862.18
355,Arunachal Pradesh,District_248,2017,997839,49088.11,3.61,44.89,7230.58,517.0
356,Andhra Pradesh,District_276,2019,1853698,31903.15,11.08,61.2,4980.69,800.55
357,Meghalaya,District_264,2010,2465321,67136.94,19.29,87.92,5510.16,1132.62
358,Jammu & Kashmir,District_58,2023,1484381,30481.28,4.13,66.81,5111.79,1160.17
359,Kerala,District_31,2024,19559,56022.49,23.36,50.09,8988.1,18.97
360,Chhattisgarh,District_249,2015,1984772,23458.56,13.39,72.71,7736.41,118.05
361,Chhattisgarh,District_93,2016,1888437,11829.04,12.87,55.83,3251.49,6.14
362,Uttarakhand,District_265,2024,497461,10389.77,10.89,96.8,2181.95,24.45
363,Tamil Nadu,District_271,2022,46530,50768.36,21.75,74.64,665.39,1259.62
364,Himachal Pradesh,District_94,2018,2096964,26243.11,23.74,98.98,1477.98,126.25
365,Himachal Pradesh,District_154,2021,2832585,22011.19,9.81,42.58,4900.66,1066.8
366,Assam,District_285,2012,1701161,47368.83,13.79,40.69,2025.78,1470.07
367,Odisha,District_80,2011,203250,2063.32,8.23,68.63,3124.01,1231.54
368,Meghalaya,District_292,2014,1317085,19705.59,9.52,91.72,1333.38,100.53
369,Meghalaya,District_84,2022,841115,27250.38,1.19,71.46,9228.15,1340.93
370,Assam,District_37,2024,2685336,56672.8,19.76,92.57,337.35,1437.29
371,Punjab,District_232,2019,2513369,43604.65,24.25,47.83,3518.17,1059.85
372,Telangana,District_93,2010,1860108,68480.53,19.35,81.96,2581.62,924.85
373,Sikkim,District_102,2022,1436483,26767.16,13.2,79.59,83.13,903.09
374,Telangana,District_166,2015,1274171,23722.31,20.77,72.7,9285.99,1230.56
375,Andhra Pradesh,District_159,2018,2688085,2665.46,21.52,64.31,3136.14,830.62
376,Telangana,District_14,2019,1123127,76137.87,13.84,78.82,5022.8,501.33
377,Punjab,District_225,2024,2301722,40124.36,23.46,73.01,5826.11,1455.68
378,Karnataka,District_73,2018,1320560,40206.89,1.24,56.36,6104.84,73.64
379,Mizoram,District_249,2016,2545432,73875.66,0.75,46.28,4602.66,998.36
380,Haryana,District_91,2023,877422,23200.56,2.5,63.2,5938.33,878.85
381,Bihar,District_216,2020,1059275,26575.17,1.92,70.75,7517.63,959.09
382,Goa,District_90,2016,928426,52511.25,10.9,70.51,9520.9,963.67
383,Haryana,District_29,2024,718896,62816.22,23.54,65.53,6570.41,186.17
384,Punjab,District_220,2017,1413526,55947.86,17.04,59.64,4622.35,201.13
385,Jammu & Kashmir,District_215,2019,1198246,63099.58,16.66,61.03,4446.1,101.99
386,Assam,District_221,2023,465650,46012.89,9.93,55.95,7098.6,1407.64
387,Meghalaya,District_42,2011,1704337,69027.25,13.58,74.79,6270.39,915.25
388,Jammu & Kashmir,District_135,2023,2067904,44013.04,7.95,90.99,4203.92,116.59
389,Tripura,District_42,2015,160846,18354.96,13.19,92.78,3358.93,651.05
390,Assam,District_164,2014,712744,43340.67,18.79,99.62,9931.49,539.63
391,Tripura,District_283,2014,619873,57038.45,14.19,45.33,7667.99,223.16
392,Delhi,District_58,2022,92420,52289.49,10.76,52.86,2067.84,1233.21
393,Nagaland,District_25,2012,280196,19448.91,21.2,83.81,2921.79,1163.63
394,Maharashtra,District_73,2012,1005015,3295.85,7.54,78.71,8936.9,696.65
395,Nagaland,District_129,2015,659459,20205.94,12.3,48.03,6608.33,784.18
396,Arunachal Pradesh,District_87,2021,236224,78723.53,24.46,77.86,3107.6,655.21
397,Sikkim,District_153,2019,1515369,14765.45,24.2,64.39,3642.17,826.98
398,Assam,District_182,2022,2172067,37155.1,0.65,97.41,3789.14,1099.11
399,Meghalaya,District_125,2019,200619,51071.28,13.54,91.31,1863.03,1314.08
400,Delhi,District_67,2016,339647,70359.06,8.75,44.39,5111.74,888.89
401,Himachal Pradesh,District_6,2023,624694,60823.09,7.63,45.4,7655.73,189.57
402,Bihar,District_125,2010,1769550,72717.16,15.11,65.02,5640.64,1158.31
403,Andhra Pradesh,District_53,2023,1295151,48354.65,11.43,40.5,6559.45,559.05
404,Bihar,District_66,2012,2974514,69226.85,18.45,45.66,5953.9,945.19
405,Andhra Pradesh,District_82,2021,1992450,21114.8,1.16,95.96,589.05,298.68
406,Maharashtra,District_87,2010,2363849,34450.88,23.21,87.55,1880.68,245.95
407,Rajasthan,District_2,2019,975504,67503.36,14.41,80.36,3503.55,79.96
408,Meghalaya,District_204,2012,941069,26051.84,17.26,89.81,8892.36,472.37
409,Punjab,District_150,2014,915966,69699.06,15.31,55.0,3486.99,896.12
410,Telangana,District_293,2018,1049601,29055.57,24.73,83.53,3271.24,478.84
411,Haryana,District_103,2012,2496200,29077.94,24.66,76.93,805.96,362.08
412,Gujarat,District_24,2019,670545,24729.54,15.44,90.92,9720.8,1492.3
413,Assam,District_212,2023,1188140,43759.98,17.26,56.96,7785.52,1498.26
414,Mizoram,District_65,2019,2291462,10334.21,15.65,85.82,7659.3,907.82
415,Andhra Pradesh,District_209,2018,2685299,2937.85,8.11,91.16,3837.12,486.06
416,Meghalaya,District_251,2010,1884638,71794.06,5.22,72.94,783.79,1292.58
417,Kerala,District_117,2015,2273808,74315.77,10.37,64.83,2635.28,1105.45
418,Uttarakhand,District_116,2018,6076,6102.89,17.23,96.92,8529.01,924.29
419,Odisha,District_237,2021,1218787,43980.31,1.87,50.14,1803.06,1362.47
420,Sikkim,District_105,2014,726970,43179.18,13.1,42.18,8942.51,668.52
421,Tamil Nadu,District_259,2020,791329,29800.73,10.51,50.75,5357.59,383.93
422,Sikkim,District_46,2023,1736471,45516.7,13.42,81.01,7145.39,1450.6
423,Maharashtra,District_216,2019,1676207,36654.97,21.58,87.34,4536.47,1290.51
424,Jammu & Kashmir,District_24,2011,2034817,39175.9,1.67,83.01,9323.1,1368.19
425,Goa,District_35,2014,1903713,60429.39,19.21,65.19,2396.66,1377.39
426,Goa,District_24,2010,2040890,42081.56,16.84,98.05,5724.38,574.54
427,Madhya Pradesh,District_28,2018,164270,25899.41,5.49,66.66,691.25,1291.35
428,Odisha,District_16,2019,2479166,46520.67,18.49,98.88,4804.32,1334.03
429,Sikkim,District_59,2022,522855,51263.91,12.66,95.09,9727.15,821.83
430,Haryana,District_243,2019,1768049,52988.28,12.29,64.43,881.41,938.26
431,Uttarakhand,District_207,2018,2934344,49468.35,12.34,49.66,5067.28,866.67
432,Uttarakhand,District_271,2015,1242488,53171.58,23.76,45.39,6023.1,25.03
433,Arunachal Pradesh,District_249,2020,1524346,24814.32,23.64,71.89,9317.47,803.76
434,Rajasthan,District_267,2018,2164065,35696.25,22.88,85.79,2974.21,57.72
435,Jammu & Kashmir,District_193,2023,2029108,53499.81,22.23,50.56,5029.46,677.16
436,Andhra Pradesh,District_218,2012,340752,60351.94,1.42,59.09,9871.96,69.48
437,West Bengal,District_115,2024,1886686,34737.35,10.31,77.83,7690.21,683.58
438,Manipur,District_68,2013,2771464,29232.97,22.42,67.65,8104.16,457.82
439,Andhra Pradesh,District_299,2022,2102470,57273.45,19.0,76.23,7805.13,1161.11
440,Chhattisgarh,District_75,2015,293155,17781.63,11.69,80.58,5152.31,719.17
441,West Bengal,District_103,2013,285931,769.28,19.44,62.84,4343.6,768.63
442,Delhi,District_297,2010,2476582,37698.57,5.6,87.16,2548.21,1355.63
443,Meghalaya,District_178,2016,1983596,13878.12,15.2,82.17,4659.72,723.97
444,Odisha,District_215,2014,890464,30268.84,13.56,81.25,205.12,235.4
445,Bihar,District_39,2023,369449,23305.82,14.55,48.97,971.2,169.75
446,Assam,District_259,2024,1775847,62183.18,18.18,68.45,2872.65,459.43
447,Mizoram,District_204,2017,1964353,26519.37,23.77,74.63,3336.36,398.8
448,Mizoram,District_7,2018,1920514,51257.66,6.97,53.58,7075.2,1227.92
449,Kerala,District_49,2014,2474678,53916.27,19.07,85.51,1716.11,1138.57
450,West Bengal,District_26,2017,2775050,36521.78,16.31,47.26,7957.75,88.88
451,Jammu & Kashmir,District_161,2022,1577780,6495.42,17.53,48.99,8008.04,302.3
452,Delhi,District_176,2010,804089,56032.2,11.01,64.8,5870.42,673.79
453,Maharashtra,District_79,2010,2183271,6022.68,23.64,48.12,4915.02,131.71
454,Rajasthan,District_2,2016,288635,7946.04,12.25,40.7,4674.04,250.16
455,Goa,District_132,2024,1182377,15687.83,3.48,64.68,4205.45,1362.76
456,Assam,District_276,2015,1036652,22437.26,17.18,78.91,885.84,812.25
457,West Bengal,District_117,2014,723835,67717.67,3.66,69.71,6554.47,1195.17
458,Himachal Pradesh,District_164,2023,833612,53996.99,8.41,43.13,5773.01,496.49
459,Chhattisgarh,District_288,2024,285684,30983.15,6.09,53.95,157.77,562.81
460,Telangana,District_28,2014,2304739,78290.41,13.7,71.46,2027.04,1287.67
461,Delhi,District_1,2023,2031715,19495.77,9.01,84.29,4363.3,986.11
462,Mizoram,District_188,2018,1698594,48789.05,4.42,87.64,9013.09,1017.89
463,Maharashtra,District_56,2010,276055,67778.66,19.87,71.16,9902.79,958.77
464,Rajasthan,District_35,2017,759769,64163.79,11.98,78.77,7513.29,812.16
465,Assam,District_112,2011,330144,7233.72,11.63,94.21,7493.44,1486.7
466,West Bengal,District_286,2016,598593,55784.97,22.22,43.91,4152.8,1341.42
467,Andhra Pradesh,District_36,2015,1056055,20636.52,13.7,45.95,5709.55,1066.64
468,Punjab,District_217,2019,2636552,28465.12,17.89,67.47,2328.25,1017.56
469,Delhi,District_80,2011,1425295,39124.47,8.54,76.58,7381.55,127.31
470,Rajasthan,District_83,2021,992771,63262.11,14.25,40.28,597.94,728.29
471,Tamil Nadu,District_65,2022,722972,13304.45,18.3,67.15,4172.52,744.51
472,Andhra Pradesh,District_128,2012,2572265,8693.33,7.76,50.37,8313.63,78.86
473,Assam,District_22,2013,512607,12283.77,17.37,78.71,9798.6,1133.65
474,Nagaland,District_216,2016,1810412,17465.7,14.43,56.06,6965.62,3.95
475,Tripura,District_107,2017,576097,4769.55,11.14,94.12,1972.74,638.39
476,Jharkhand,District_109,2022,2362614,74109.25,17.97,43.83,5710.78,1354.97
477,Sikkim,District_181,2020,2134357,25533.48,8.26,88.55,5605.17,511.2
478,Uttar Pradesh,District_164,2011,2585473,14166.28,18.01,63.54,9657.65,874.39
479,Assam,District_68,2017,929061,51030.36,14.0,91.43,8401.88,462.62
480,Haryana,District_292,2020,1220746,62961.82,6.52,88.91,490.21,269.29
481,Maharashtra,District_180,2018,961294,60261.2,16.87,54.36,2201.01,1095.3
482,Telangana,District_181,2016,2213099,57499.39,22.18,43.03,8419.26,307.65
483,Nagaland,District_169,2010,826258,4051.89,8.1,81.73,9724.72,109.22
484,Manipur,District_22,2015,1575207,62574.94,20.4,52.26,2946.79,653.26
485,Sikkim,District_66,2017,1468866,40155.27,8.74,95.83,6907.32,1063.61
486,Tamil Nadu,District_21,2014,2752641,51930.39,20.62,44.03,3078.09,870.43
487,Arunachal Pradesh,District_100,2021,2976275,76514.41,1.75,59.44,411.06,367.36
488,Uttarakhand,District_300,2024,2742998,64855.7,0.68,40.76,8294.82,1226.81
489,Jharkhand,District_103,2011,768001,66031.51,3.27,59.02,7388.52,146.54
490,Arunachal Pradesh,District_47,2024,1811231,14525.56,21.91,72.48,533.13,1005.81
491,Uttar Pradesh,District_39,2014,101320,38118.61,13.58,79.29,1454.71,910.41
492,Mizoram,District_285,2017,2920985,75946.55,15.06,83.59,9995.33,1348.48
493,Haryana,District_90,2011,2506933,46618.99,21.13,90.01,6507.65,790.86
494,Andhra Pradesh,District_85,2010,2864319,8215.88,1.74,46.65,8004.33,1228.66
495,Himachal Pradesh,District_273,2024,2166854,58548.27,9.98,85.71,3886.31,323.73
496,Karnataka,District_188,2013,216945,3443.72,16.26,56.7,5182.51,818.43
497,Sikkim,District_159,2013,2244336,59386.36,10.41,48.29,6198.85,799.41
498,Meghalaya,District_243,2018,1132873,70383.01,1.29,55.94,8060.23,443.7
499,Gujarat,District_73,2012,2504253,34025.76,16.45,91.48,3389.13,8.62
500,Delhi,District_49,2013,1190587,33094.89,10.09,77.64,6722.66,1116.63
501,Jharkhand,District_101,2012,2275173,24343.87,0.97,75.84,7756.6,595.61
502,Tamil Nadu,District_2,2011,77353,70156.29,4.68,75.08,8051.35,450.84
503,Uttar Pradesh,District_244,2013,2109582,43827.29,5.83,64.52,4992.46,291.94
504,Assam,District_176,2023,1210976,46345.0,13.01,65.02,4733.69,1277.72
505,Nagaland,District_238,2017,2260843,52939.97,5.07,48.9,1045.42,501.48
506,Tripura,District_59,2010,825916,24025.47,9.35,59.96,4977.3,306.72
507,Telangana,District_99,2017,2260888,34628.58,18.89,70.72,7019.36,785.66
508,Madhya Pradesh,District_2,2017,2240004,59331.04,20.29,76.36,9205.89,1172.99
509,West Bengal,District_243,2024,1253515,78839.1,19.99,44.3,1252.08,904.09
510,Uttar Pradesh,District_297,2012,2130756,2754.1,17.53,60.03,9688.86,1440.33
511,Gujarat,District_211,2023,1685249,3421.45,13.77,60.37,2340.8,1435.2
512,Tripura,District_123,2019,2644202,34252.32,13.99,70.9,1758.74,1353.66
513,Bihar,District_229,2019,386416,52773.15,23.86,82.6,1145.27,848.17
514,Madhya Pradesh,District_82,2021,199798,30915.31,22.01,78.11,9901.37,1152.64
515,Punjab,District_144,2021,1745979,79971.1,16.42,74.25,5610.23,433.47
516,Andhra Pradesh,District_140,2015,2844970,15636.79,11.98,57.49,2706.07,863.47
517,Haryana,District_29,2022,981555,643.96,18.36,90.34,3175.41,100.67
518,Maharashtra,District_270,2022,1929238,15218.45,2.04,87.12,9502.72,395.88
519,Meghalaya,District_247,2013,2768068,70948.52,23.64,51.02,8999.69,488.69
520,Maharashtra,District_12,2022,870523,11620.47,13.92,79.31,3499.9,542.5
521,Kerala,District_106,2010,119919,38323.19,12.82,94.4,635.95,242.36
522,Odisha,District_32,2023,2232883,33547.9,7.63,66.14,8335.24,125.81
523,Tamil Nadu,District_74,2010,2636444,53261.37,0.58,95.49,9144.23,867.98
524,Manipur,District_171,2014,1943734,4377.1,2.0,41.32,8375.35,737.49
525,West Bengal,District_69,2021,2254034,52703.43,6.94,70.97,9129.8,877.21
526,Arunachal Pradesh,District_137,2017,1508792,28386.58,13.77,55.38,5759.06,194.83
527,Arunachal Pradesh,District_100,2010,737084,74083.9,2.55,55.73,8396.6,1421.59
528,Tamil Nadu,District_146,2011,529535,67912.5,24.32,92.65,9439.12,620.62
529,Sikkim,District_9,2016,1951910,31966.5,10.57,58.69,8899.04,674.76
530,Odisha,District_62,2017,1623859,79431.42,8.25,41.4,5871.8,820.9
531,Tripura,District_185,2021,1899431,4164.98,13.37,72.38,7465.34,1035.5
532,Uttar Pradesh,District_29,2023,1253925,63092.69,2.09,98.25,7213.06,577.9
533,Jammu & Kashmir,District_114,2012,2393348,34712.58,21.34,44.75,8029.67,215.58
534,Delhi,District_143,2020,1364934,34670.08,11.78,57.18,2288.57,1174.9
535,Sikkim,District_120,2021,1303559,13619.0,4.87,68.17,21.88,391.58
536,Uttar Pradesh,District_170,2022,2267543,41195.24,4.46,89.83,5099.04,664.86
537,Uttar Pradesh,District_157,2017,2567210,6786.63,9.34,56.13,7655.53,948.86
538,Sikkim,District_260,2010,1122434,49330.01,14.55,60.62,1251.31,1448.08
539,Mizoram,District_82,2018,2052624,19334.82,10.71,63.07,5327.92,51.34
540,Punjab,District_242,2021,1094341,57991.4,15.12,62.78,3144.16,778.78
541,Jharkhand,District_172,2011,423086,48592.85,17.78,52.02,8382.42,1404.25
542,Goa,District_231,2023,2769978,59714.94,18.84,94.94,1002.63,383.46
543,Manipur,District_208,2022,1885292,59981.87,10.32,87.57,8478.96,169.34
544,Sikkim,District_75,2011,1365754,15744.76,18.07,98.54,6107.71,895.66
545,Karnataka,District_270,2013,1515067,63.97,3.97,62.26,9194.45,229.14
546,West Bengal,District_114,2021,196883,29267.24,13.07,42.72,9356.27,1318.43
547,Chhattisgarh,District_62,2019,1811407,73526.35,2.28,46.93,8088.79,1085.03
548,Andhra Pradesh,District_102,2012,58565,46236.17,6.48,61.45,5301.15,182.41
549,Haryana,District_210,2013,852746,58202.89,14.79,94.66,1425.68,866.59
550,Rajasthan,District_255,2015,1435098,70366.83,18.64,98.87,2254.32,41.65
551,West Bengal,District_20,2016,2811138,72485.6,2.84,89.32,4177.58,1267.91
552,Kerala,District_58,2014,843361,42326.72,5.57,54.31,7290.24,308.95
553,Kerala,District_112,2011,1278452,43279.96,24.8,79.58,5448.59,1097.99
554,Chhattisgarh,District_196,2012,2562305,68076.6,8.77,75.8,4383.08,160.38
555,Gujarat,District_92,2019,537374,64600.76,7.46,89.4,4775.4,709.16
556,Bihar,District_52,2020,890641,55911.7,2.59,70.58,7414.89,1393.92
557,Goa,District_293,2012,1512857,48361.1,17.52,59.09,343.66,112.64
558,Madhya Pradesh,District_8,2023,1232417,49381.04,12.95,41.16,4426.37,443.76
559,Punjab,District_300,2014,1171985,29039.28,4.36,87.7,5727.07,1174.16
560,Jammu & Kashmir,District_98,2021,2813390,67275.01,16.01,71.81,5887.17,695.58
561,Manipur,District_236,2020,2446859,49426.2,13.38,72.05,6186.91,975.8
562,Assam,District_69,2021,1428932,17890.01,14.34,97.42,534.59,1218.2
563,Tamil Nadu,District_45,2014,484207,19195.06,24.87,69.17,5579.52,1176.29
564,Haryana,District_137,2013,1816724,68929.63,1.2,58.95,5505.54,593.66
565,Punjab,District_234,2017,967059,50060.35,22.92,60.39,8548.55,646.5
566,Meghalaya,District_32,2015,153010,31902.34,21.13,40.7,7600.79,857.11
567,Madhya Pradesh,District_289,2015,2738795,14976.19,10.68,47.34,312.36,185.02
568,Nagaland,District_126,2010,457718,48821.18,22.08,42.63,5559.2,1304.41
569,West Bengal,District_67,2015,843977,14752.99,16.39,54.6,6909.47,141.13
570,Jharkhand,District_30,2012,2997304,37618.66,22.29,43.88,5801.47,278.04
571,Jammu & Kashmir,District_114,2022,2117161,54204.07,15.07,59.87,6763.72,1417.26
572,Odisha,District_204,2015,821678,45237.58,5.8,47.57,1166.65,423.48
573,Mizoram,District_29,2019,1606049,73768.77,14.62,95.08,1692.5,367.08
574,Telangana,District_131,2022,916300,3187.3,4.89,96.3,5827.41,638.6
575,Odisha,District_185,2020,353632,22390.79,3.95,76.21,8006.88,1086.7
576,West Bengal,District_253,2022,2148794,4576.32,16.52,88.33,259.99,549.97
577,Uttar Pradesh,District_286,2015,1587049,15576.39,23.71,80.63,4362.46,1312.21
578,Tamil Nadu,District_62,2011,1642230,9927.43,14.92,88.67,9920.54,224.89
579,Uttar Pradesh,District_3,2010,418059,58615.6,20.0,78.39,7657.48,177.8
580,Chhattisgarh,District_68,2020,2906089,29556.38,4.62,65.81,4501.92,117.02
581,Uttar Pradesh,District_25,2024,819454,74004.29,16.53,92.43,980.49,448.24
582,Rajasthan,District_179,2012,190333,1879.98,18.46,66.28,3591.89,300.14
583,Jammu & Kashmir,District_141,2014,1201087,52237.41,1.52,63.77,1544.37,692.53
584,Tamil Nadu,District_231,2024,2095716,77643.88,2.88,77.46,9207.8,1493.55
585,Himachal Pradesh,District_300,2024,1920204,14075.34,19.65,96.28,6856.48,1302.94
586,Kerala,District_163,2013,603673,35400.15,11.28,66.53,8556.99,1342.55
587,Rajasthan,District_130,2016,1804100,56154.17,10.44,74.5,8974.66,1246.28
588,Andhra Pradesh,District_246,2013,226443,50654.71,23.05,69.54,6068.94,408.29
589,Uttar Pradesh,District_297,2017,2172424,45286.51,24.8,94.58,66.08,340.26
590,Uttar Pradesh,District_172,2016,171449,26147.22,19.23,80.6,5560.77,1098.43
591,Andhra Pradesh,District_64,2019,2822197,58258.71,19.92,65.18,8024.97,898.85
592,Manipur,District_31,2018,63527,52263.89,5.6,76.41,3144.97,309.98
593,Arunachal Pradesh,District_47,2010,1724305,13032.39,5.21,49.36,9277.52,1451.04
594,Jammu & Kashmir,District_130,2024,1818073,77127.62,24.53,60.52,9968.19,636.89
595,Sikkim,District_110,2014,1863815,44458.28,17.53,84.17,5492.67,1221.82
596,Meghalaya,District_69,2022,1191443,42041.67,17.32,73.74,5312.46,111.64
597,Tripura,District_58,2013,230993,67860.45,7.51,58.86,6551.93,53.71
598,Haryana,District_106,2015,691423,51236.68,22.22,61.74,5663.43,684.25
599,Madhya Pradesh,District_300,2010,197023,5967.6,1.59,88.59,1604.64,179.97
600,Rajasthan,District_256,2015,408365,40532.08,7.23,72.45,2711.16,1468.92
601,Andhra Pradesh,District_171,2010,2456501,62449.91,4.91,54.33,2017.97,1218.22
602,Meghalaya,District_162,2023,2783840,56001.41,17.92,57.81,721.35,681.66
603,Delhi,District_286,2023,2354110,77661.79,18.03,68.07,1403.98,1469.29
